Wavelength,Correction Factor
3.571183939275873058e+02,2.015377066994583166e-04
3.571796100422401992e+02,2.017332179408068687e-04
3.572408223303332306e+02,2.020874939733192986e-04
3.573020307896657073e+02,2.003749468823446572e-04
3.573632354180361972e+02,2.015842078260599772e-04
3.574244362132432684e+02,2.012458626746376595e-04
3.574856331730848069e+02,2.018577103390449654e-04
3.575468262953582439e+02,2.019118482821985927e-04
3.576080155778605558e+02,2.024080404662143950e-04
3.576692010183883781e+02,2.012634125914439752e-04
3.577303826147378913e+02,2.023396976466870583e-04
3.577915603647044804e+02,2.014317167236318496e-04
3.578527342660838144e+02,2.022101323828414277e-04
3.579139043166704255e+02,2.025663770816262573e-04
3.579750705142587890e+02,2.025419126151144580e-04
3.580362328566426982e+02,2.020166866946716507e-04
3.580973913416156051e+02,2.024980496051512701e-04
3.581585459669706779e+02,2.033449981275444525e-04
3.582196967305002886e+02,2.028106500854446952e-04
3.582808436299966388e+02,2.025674717661599784e-04
3.583419866632515891e+02,2.036645271728006862e-04
3.584031258280561474e+02,2.027529772450144296e-04
3.584642611222012079e+02,2.034582219692765393e-04
3.585253925434769826e+02,2.029812586503236256e-04
3.585865200896735701e+02,2.028151320942801099e-04
3.586476437585802728e+02,2.035712282969854485e-04
3.587087635479861660e+02,2.037362259464095473e-04
3.587698794556798134e+02,2.040547314890273718e-04
3.588309914794493807e+02,2.029617365331115835e-04
3.588920996170824083e+02,2.034112793555295073e-04
3.589532038663661524e+02,2.034661907065535150e-04
3.590143042250876420e+02,2.037630982610543298e-04
3.590754006910328258e+02,2.036102567116085513e-04
3.591364932619878232e+02,2.038695365031988234e-04
3.591975819357381283e+02,2.042237449758152348e-04
3.592586667100687237e+02,2.040543121483908567e-04
3.593197475827640233e+02,2.041877673606977861e-04
3.593808245516082138e+02,2.042735272742230226e-04
3.594418976143850841e+02,2.037639429534868663e-04
3.595029667688776840e+02,2.048611360563676721e-04
3.595640320128689496e+02,2.051039809469222877e-04
3.596250933441411348e+02,2.035666017492544517e-04
3.596861507604760959e+02,2.047635234507789830e-04
3.597472042596552910e+02,2.043502906359215320e-04
3.598082538394597236e+02,2.057421234972599408e-04
3.598692994976701129e+02,2.067054298573782153e-04
3.599303412320663256e+02,2.060097990322494899e-04
3.599913790404281144e+02,2.065796789077627464e-04
3.600524129205347208e+02,2.051175223659785108e-04
3.601134428701649881e+02,2.058946723580062975e-04
3.601744688870970208e+02,2.061503055476371826e-04
3.602354909691088665e+02,2.062396182915932866e-04
3.602965091139780611e+02,2.079161620623108295e-04
3.603575233194815155e+02,2.056563534089438170e-04
3.604185335833955719e+02,2.068449712873245768e-04
3.604795399034965726e+02,2.061677616914411415e-04
3.605405422775601778e+02,2.065916825633126481e-04
3.606015407033614224e+02,2.067544053295830141e-04
3.606625351786752844e+02,2.074893902576690813e-04
3.607235257012760030e+02,2.061819914746222074e-04
3.607845122689374762e+02,2.070969282021891387e-04
3.608454948794329198e+02,2.066857095074821891e-04
3.609064735305357203e+02,2.079214542507252410e-04
3.609674482200181274e+02,2.075331106837479810e-04
3.610284189456523336e+02,2.067948054559353463e-04
3.610893857052100202e+02,2.072758718125459121e-04
3.611503484964623567e+02,2.092179027692592360e-04
3.612113073171801148e+02,2.079822774197301479e-04
3.612722621651336112e+02,2.082556898218202346e-04
3.613332130380927083e+02,2.088061585927728859e-04
3.613941599338268702e+02,2.086538856601615247e-04
3.614551028501049927e+02,2.094893494476111331e-04
3.615160417846957444e+02,2.091910886116446976e-04
3.615769767353671682e+02,2.096939345531508762e-04
3.616379076998869095e+02,2.076409828315245638e-04
3.616988346760221020e+02,2.082789969272024659e-04
3.617597576615396520e+02,2.094679577152496538e-04
3.618206766542056698e+02,2.092704279040601199e-04
3.618815916517862661e+02,2.117544699613031149e-04
3.619425026520466417e+02,2.093369959228369459e-04
3.620034096527518841e+02,2.092224947207176630e-04
3.620643126516666257e+02,2.090450315822722132e-04
3.621252116465547601e+02,2.098289762034461880e-04
3.621861066351800673e+02,2.102860829837865486e-04
3.622469976153056450e+02,2.104430999714167964e-04
3.623078845846943636e+02,2.102596597730942791e-04
3.623687675411083546e+02,2.101187623945765842e-04
3.624296464823096926e+02,2.099103566515702843e-04
3.624905214060597132e+02,2.098696657688607831e-04
3.625513923101192972e+02,2.091043296255918726e-04
3.626122591922490983e+02,2.113626042296158180e-04
3.626731220502091446e+02,2.109989696583939992e-04
3.627339808817590665e+02,2.113885516195990275e-04
3.627948356846580964e+02,2.099971586410568497e-04
3.628556864566649551e+02,2.129322844937746621e-04
3.629165331955380225e+02,2.126888685496281818e-04
3.629773758990349393e+02,2.119675142814309704e-04
3.630382145649133463e+02,2.113161168292536764e-04
3.630990491909301454e+02,2.121930290040897448e-04
3.631598797748418406e+02,2.107937508951561120e-04
3.632207063144045378e+02,2.131054535405386757e-04
3.632815288073737747e+02,2.133581087420249867e-04
3.633423472515049184e+02,2.143275510753529084e-04
3.634031616445524833e+02,2.138205295902367994e-04
3.634639719842709837e+02,2.150437893892598448e-04
3.635247782684141953e+02,2.155492418033365691e-04
3.635855804947354386e+02,2.162183118014570856e-04
3.636463786609877502e+02,2.136328265296861954e-04
3.637071727649237118e+02,2.154540885186593765e-04
3.637679628042953368e+02,2.156508223754913646e-04
3.638287487768541837e+02,2.166843498310589789e-04
3.638895306803515268e+02,2.152597357844499221e-04
3.639503085125380721e+02,2.153672201604177013e-04
3.640110822711641276e+02,2.158115663694131446e-04
3.640718519539796034e+02,2.162451072284946117e-04
3.641326175587337843e+02,2.137334970545489094e-04
3.641933790831756710e+02,2.133654355133667447e-04
3.642541365250537524e+02,2.153737152273857392e-04
3.643148898821161197e+02,2.168762250518814700e-04
3.643756391521105797e+02,2.170292320213580033e-04
3.644363843327839732e+02,2.161487931099510774e-04
3.644971254218831405e+02,2.151272964671653944e-04
3.645578624171545812e+02,2.151777978297050690e-04
3.646185953163438853e+02,2.167247786012945019e-04
3.646793241171965292e+02,2.168332572202808168e-04
3.647400488174575912e+02,2.171846007623175374e-04
3.648007694148714108e+02,2.146525487876556901e-04
3.648614859071821570e+02,2.142775084460443768e-04
3.649221982921332028e+02,2.140129129509715723e-04
3.649829065674680919e+02,2.158929495529561743e-04
3.650436107309294016e+02,2.173679958715435086e-04
3.651043107802593681e+02,2.168357036647110736e-04
3.651650067131998298e+02,2.165962140834425673e-04
3.652256985274921703e+02,2.156285108907985413e-04
3.652863862208774322e+02,2.168633020402509649e-04
3.653470697910959757e+02,2.154585067085487866e-04
3.654077492358880477e+02,2.164961242750042096e-04
3.654684245529931559e+02,2.146277590951199633e-04
3.655290957401504670e+02,2.155865403420697862e-04
3.655897627950985793e+02,2.158570687810767985e-04
3.656504257155760342e+02,2.160465083049820469e-04
3.657110844993204637e+02,2.148534030603069570e-04
3.657717391440693291e+02,2.152814804000343697e-04
3.658323896475594665e+02,2.177872251614637947e-04
3.658930360075275416e+02,2.171980932433744099e-04
3.659536782217095947e+02,2.157926439545662894e-04
3.660143162878410408e+02,2.200522755426004957e-04
3.660749502036572949e+02,2.221680478402609865e-04
3.661355799668929762e+02,2.228630150461782897e-04
3.661962055752821925e+02,2.213167216334398734e-04
3.662568270265589376e+02,2.213759436355684752e-04
3.663174443184566371e+02,2.197824571795765490e-04
3.663780574487080912e+02,2.208521918229117815e-04
3.664386664150458728e+02,2.227176571701972637e-04
3.664992712152020431e+02,2.180637082224977125e-04
3.665598718469082655e+02,2.178654928565072085e-04
3.666204683078955213e+02,2.190816308990033807e-04
3.666810605958945644e+02,2.170301335724029762e-04
3.667416487086358075e+02,2.169347500862883358e-04
3.668022326438489245e+02,2.177226129210026347e-04
3.668628123992633050e+02,2.186594484267226021e-04
3.669233879726079977e+02,2.184682857934140633e-04
3.669839593616114257e+02,2.173831163876788750e-04
3.670445265640015009e+02,2.171943624613535283e-04
3.671050895775060212e+02,2.209078731044199846e-04
3.671656483998519889e+02,2.212928066235163478e-04
3.672262030287662355e+02,2.205788610340999776e-04
3.672867534619749108e+02,2.184622481541770810e-04
3.673472996972039937e+02,2.191163449768497877e-04
3.674078417321786674e+02,2.202856720438752978e-04
3.674683795646240014e+02,2.203847538349257523e-04
3.675289131922643264e+02,2.181641717697615753e-04
3.675894426128238592e+02,2.159515847265205729e-04
3.676499678240260209e+02,2.149725973379556436e-04
3.677104888235940621e+02,2.156246277242377502e-04
3.677710056092506647e+02,2.146720438331594944e-04
3.678315181787181132e+02,2.157278845220824532e-04
3.678920265297181800e+02,2.156672501487408398e-04
3.679525306599722398e+02,2.184104560476048085e-04
3.680130305672012128e+02,2.191679471610349711e-04
3.680735262491255071e+02,2.206958767377301047e-04
3.681340177034653038e+02,2.210581417760026099e-04
3.681945049279401019e+02,2.236619763078157865e-04
3.682549879202690590e+02,2.213897549442352770e-04
3.683154666781709352e+02,2.214115748251011180e-04
3.683759411993637514e+02,2.197627076288288794e-04
3.684364114815655853e+02,2.212706928748216998e-04
3.684968775224936621e+02,2.191241199692741098e-04
3.685573393198648660e+02,2.206293018959471701e-04
3.686177968713957966e+02,2.219706558479699445e-04
3.686782501748024856e+02,2.226355738636096797e-04
3.687386992278003959e+02,2.217350484498652988e-04
3.687991440281045925e+02,2.231362612740421416e-04
3.688595845734300838e+02,2.212553571347431196e-04
3.689200208614907979e+02,2.219393203204290260e-04
3.689804528900006062e+02,2.214074205397504734e-04
3.690408806566729822e+02,2.233336507588347159e-04
3.691013041592208310e+02,2.240210456464454471e-04
3.691617233953564892e+02,2.257606751338270788e-04
3.692221383627920659e+02,2.299093553736183742e-04
3.692825490592391589e+02,2.327620344426444476e-04
3.693429554824086836e+02,2.329608817589156038e-04
3.694033576300116692e+02,2.322704600652514089e-04
3.694637554997581788e+02,2.273232281842992876e-04
3.695241490893580476e+02,2.295502409182901421e-04
3.695845383965205428e+02,2.260646354924324088e-04
3.696449234189545905e+02,2.277242783136381170e-04
3.697053041543687186e+02,2.311956990634428865e-04
3.697656806004710575e+02,2.335874459341850029e-04
3.698260527549688277e+02,2.294911696204709778e-04
3.698864206155694205e+02,2.302596381373987094e-04
3.699467841799796020e+02,2.326305704886856161e-04
3.700071434459052853e+02,2.349813775738164156e-04
3.700674984110524974e+02,2.312397437463118517e-04
3.701278490731266402e+02,2.287451899634677054e-04
3.701881954298324331e+02,2.306530437113189498e-04
3.702485374788743115e+02,2.355925187796478379e-04
3.703088752179564267e+02,2.341397524769880977e-04
3.703692086447823613e+02,2.301162200752561319e-04
3.704295377570551295e+02,2.276761104112947514e-04
3.704898625524774047e+02,2.296956956656927241e-04
3.705501830287515759e+02,2.325056720858710709e-04
3.706104991835793498e+02,2.353406312505988370e-04
3.706708110146619219e+02,2.309387657899074830e-04
3.707311185197002601e+02,2.292768708917034708e-04
3.707914216963949343e+02,2.285799193001356033e-04
3.708517205424458325e+02,2.290014516805588117e-04
3.709120150555525584e+02,2.319867871337549293e-04
3.709723052334143176e+02,2.345748199557690344e-04
3.710325910737296908e+02,2.326237060224272063e-04
3.710928725741967469e+02,2.306717969243165232e-04
3.711531497325135547e+02,2.292101874347370386e-04
3.712134225463773305e+02,2.300669744652731653e-04
3.712736910134848927e+02,2.295106305217145006e-04
3.713339551315327185e+02,2.334082249849528130e-04
3.713942148982168305e+02,2.313641476300309647e-04
3.714544703112329671e+02,2.294381383874664925e-04
3.715147213682758434e+02,2.282957012766275568e-04
3.715749680670404018e+02,2.292927167812493173e-04
3.716352104052209029e+02,2.288803847365284067e-04
3.716954483805109248e+02,2.294793564365931750e-04
3.717556819906039323e+02,2.291328969419350052e-04
3.718159112331928782e+02,2.293823985758913200e-04
3.718761361059699766e+02,2.301663512376178123e-04
3.719363566066273279e+02,2.297477958684994480e-04
3.719965727328565777e+02,2.287435473394421092e-04
3.720567844823487462e+02,2.294783147153577518e-04
3.721169918527945129e+02,2.276535900028677937e-04
3.721771948418839884e+02,2.305939471377075299e-04
3.722373934473072268e+02,2.286398902840050366e-04
3.722975876667532589e+02,2.313598281666039982e-04
3.723577774979111155e+02,2.302730912238419526e-04
3.724179629384691452e+02,2.299500731429783334e-04
3.724781439861153558e+02,2.281875266135672360e-04
3.725383206385373569e+02,2.318383853691914718e-04
3.725984928934221898e+02,2.339815514621501093e-04
3.726586607484566116e+02,2.389441924360472891e-04
3.727188242013267541e+02,2.399137578946005311e-04
3.727789832497183511e+02,2.413537900659448005e-04
3.728391378913166818e+02,2.402279985202088208e-04
3.728992881238067980e+02,2.391422696802819256e-04
3.729594339448729556e+02,2.411608511544286783e-04
3.730195753521991833e+02,2.396132031868508194e-04
3.730797123434692253e+02,2.361798115150749635e-04
3.731398449163658597e+02,2.383006205506421680e-04
3.731999730685719214e+02,2.378788958970283994e-04
3.732600967977695632e+02,2.347394526473380451e-04
3.733202161016404830e+02,2.327261211389398292e-04
3.733803309778661514e+02,2.354906202791809205e-04
3.734404414241273571e+02,2.377231710116089948e-04
3.735005474381044905e+02,2.344558020613951685e-04
3.735606490174776013e+02,2.333897943199214132e-04
3.736207461599261705e+02,2.325760280258153286e-04
3.736808388631292814e+02,2.365776666300411211e-04
3.737409271247656193e+02,2.341100279086659312e-04
3.738010109425134146e+02,2.325443978264866800e-04
3.738610903140502728e+02,2.326788840193896705e-04
3.739211652370536854e+02,2.299436042981248631e-04
3.739812357092004618e+02,2.334650739150309173e-04
3.740413017281668999e+02,2.355323325553148770e-04
3.741013632916291840e+02,2.332219569715029723e-04
3.741614203972627024e+02,2.297343591610999966e-04
3.742214730427425025e+02,2.267337496710085788e-04
3.742815212257432904e+02,2.264667211202682723e-04
3.743415649439393746e+02,2.324874556519585726e-04
3.744016041950043814e+02,2.303445939452273671e-04
3.744616389766114821e+02,2.271533938431556372e-04
3.745216692864337915e+02,2.273300481551896682e-04
3.745816951221436284e+02,2.272281267387737187e-04
3.746417164814129706e+02,2.277908851245565339e-04
3.747017333619131705e+02,2.282902319834509473e-04
3.747617457613156375e+02,2.295279311523220906e-04
3.748217536772907579e+02,2.296520269193863734e-04
3.748817571075087471e+02,2.264040721281440432e-04
3.749417560496394799e+02,2.276478282204446842e-04
3.750017505013521486e+02,2.214664759337747009e-04
3.750617404603156615e+02,2.205701744583680643e-04
3.751217259241982447e+02,2.202855853110614144e-04
3.751817068906681243e+02,2.208838601325501243e-04
3.752416833573927875e+02,2.228571482292262000e-04
3.753016553220391529e+02,2.236240333350241253e-04
3.753616227822737983e+02,2.229707128987131132e-04
3.754215857357633013e+02,2.231787175617152706e-04
3.754815441801730458e+02,2.212696054000137422e-04
3.755414981131683021e+02,2.230732960291355684e-04
3.756014475324141131e+02,2.216213306391609321e-04
3.756613924355748395e+02,2.190296008345606320e-04
3.757213328203143305e+02,2.191794075696289624e-04
3.757812686842962648e+02,2.198833048466149740e-04
3.758412000251835821e+02,2.181091492576768239e-04
3.759011268406389377e+02,2.171350680114477111e-04
3.759610491283245892e+02,2.160751349339454263e-04
3.760209668859021122e+02,2.178943295154614371e-04
3.760808801110329682e+02,2.204497673069817903e-04
3.761407888013778233e+02,2.222596481113923409e-04
3.762006929545972866e+02,2.220270829772871715e-04
3.762605925683511146e+02,2.244034620724031802e-04
3.763204876402990067e+02,2.246588956195951729e-04
